"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene.y","product"
"A1F92_RS13175",3410.40999619195,2.92544000498013,0.0892358092392708,1.43689711790053e-236,6.27175234982219e-235,NA,"SDR family oxidoreductase"
"A1F92_RS13180",38.241388419008,0.960967200296249,0.323354906819361,0.00165513539243517,0.00259315701777381,NA,"SRPBCC family protein"
"A1F92_RS13185",34.7645805850543,1.19215330173178,0.330192490008094,0.000135156447390639,0.000229165247454942,NA,"helix-turn-helix domain-containing protein"
"A1F92_RS13190",771.981662995384,-0.797376624174123,0.0924027095937383,4.3857452093938e-18,1.37565024331087e-17,"yjeM","glutamate/gamma-aminobutyrate family transporter YjeM"
"A1F92_RS13195",8.02358392083577,-3.66717372747503,1.31062501200048,0.000532285091829927,0.000869099841718095,NA,"transglycosylase"
"A1F92_RS13200",61.2273401535262,-1.67592782927608,0.293065655651819,3.5325099063601e-09,7.78056019886990e-09,NA,"iron-containing alcohol dehydrogenase"
"A1F92_RS13220",166.686088588966,3.81961856516603,0.221455665006616,1.20134340986351e-67,1.03415645199084e-66,NA,"copper-translocating P-type ATPase"
"A1F92_RS13225",11.2351631903299,2.89038179697411,0.886709857481031,0.000112451194642775,0.000192003444737168,NA,"cupredoxin domain-containing protein"
"A1F92_RS13230",6.95313299241501,1.96534626282058,0.772405904113946,0.00182111173866721,0.00282746757421327,NA,"cupredoxin domain-containing protein"
"A1F92_RS13235",498.979893448304,-1.91926361525226,0.126572775782925,1.57859487729618e-52,1.07754747240988e-51,NA,"LPXTG cell wall anchor domain-containing protein"
"A1F92_RS13240",80.3638235186852,-1.23977661655801,0.234567671032029,6.01451755506398e-08,1.23518819769008e-07,NA,"AraC family transcriptional regulator"
"A1F92_RS13255",77.0081963178664,-0.784748418130626,0.236651667214716,0.000642260490084804,0.00104481115946079,NA,"sensor histidine kinase"
"A1F92_RS13260",16.1046551022987,1.18805248181583,0.45694358694779,0.00389813093010548,0.0058928330499497,NA,"WxL domain-containing protein"
"A1F92_RS13275",10.7319175044971,3.25490566157505,0.675834652800504,1.9158568568817e-07,3.83047767708153e-07,NA,"WxL domain-containing protein"
"A1F92_RS13280",522.3775394729,2.46019052468658,0.129380343345212,2.01934136905732e-81,2.13581532515653e-80,NA,"alcohol dehydrogenase catalytic domain-containing protein"
"A1F92_RS13285",179.051536177145,3.32451852585521,0.194605606826742,2.63273191638585e-66,2.2170750567608e-65,NA,"iron-sulfur cluster biosynthesis family protein"
"A1F92_RS13290",232.225160636366,3.13175150180232,0.17045277214623,2.25036479670588e-76,2.19304418395959e-75,NA,"GyrI-like domain-containing protein"
"A1F92_RS13295",74.8794772272292,1.74846915973,0.240110543579848,8.59041786022877e-14,2.29102452227616e-13,NA,"DUF916 and DUF3324 domain-containing protein"
"A1F92_RS13300",35.059133928094,1.43956957318999,0.316930563850063,1.85541748921947e-06,3.53624772391828e-06,NA,"WxL domain-containing protein"
"A1F92_RS13305",15.634632700044,1.66122977512967,0.487553311931383,0.000169604967934281,0.000285500160580302,NA,"cell surface protein"
"A1F92_RS13320",23.0464780964841,1.43848335895304,0.453885817880286,0.000496608152148684,0.000812560012412233,NA,"HAD family phosphatase"
"A1F92_RS13330",90.1765690732482,-1.35244388616912,0.241082685503421,9.03883745416215e-09,1.93850223324903e-08,NA,"MFS transporter"
"A1F92_RS13335",93.9633632091772,-2.16228121449485,0.271094056612118,3.93465048335709e-16,1.16572484205771e-15,NA,"L,D-transpeptidase"
"A1F92_RS13340",886.304869087816,-1.28282976974282,0.0978770391078986,1.28403825704878e-39,7.04289302406049e-39,"asnB","asparagine synthase (glutamine-hydrolyzing)"
"A1F92_RS13345",104.016333533868,-0.614539233442588,0.195510170249984,0.00135494085426875,0.0021379642094597,NA,"LytTR family DNA-binding domain-containing protein"
"A1F92_RS13350",75.9784857715722,-2.25248001272852,0.295391130744993,6.08603919791629e-15,1.71772636378348e-14,NA,"GHKL domain-containing protein"
"A1F92_RS13360",63.2222322782473,-2.78015765456659,0.360178823135099,3.08805270046121e-15,8.84461674559085e-15,NA,"TetR/AcrR family transcriptional regulator"
"A1F92_RS13365",26.2022041280763,-2.5885277305362,0.540655385804482,4.20744530168589e-07,8.27864951741242e-07,NA,"SDR family oxidoreductase"
"A1F92_RS13370",532.052515966966,1.76318358198665,0.122242005205473,9.13907207519926e-48,5.75650088639075e-47,NA,"NAD-dependent succinate-semialdehyde dehydrogenase"
"A1F92_RS13375",29.060499061885,-2.12434264791939,0.45273741827503,7.61563355754075e-07,1.47967701534914e-06,NA,"SH3 domain-containing protein"
"A1F92_RS13385",93.3083870468696,-1.55245662787957,0.233593006533016,1.18827989300974e-11,2.91105089995034e-11,NA,"helix-turn-helix domain-containing protein"
"A1F92_RS13390",52.5427533666298,-1.41232444521931,0.383767606901292,8.60318822645622e-05,0.000148118223965488,NA,"SDR family oxidoreductase"
"A1F92_RS13405",21.7819176618624,1.75382522901952,0.398432056475629,2.59984469090395e-06,4.92777901963996e-06,NA,"TMEM175 family protein"
"A1F92_RS13410",97.8097743380781,0.797650136338125,0.208900440781317,9.141100571051e-05,0.00015711741913304,NA,"aldo/keto reductase family oxidoreductase"
"A1F92_RS13430",77.4490831846947,-1.51010832101935,0.253739576650457,1.04823998234859e-09,2.3711647483929e-09,NA,"TetR/AcrR family transcriptional regulator"
"A1F92_RS13450",4.99782124838586,-2.71951186014244,1.3641915214381,0.00544459661942078,0.00811192544403125,NA,"iron ABC transporter permease"
"A1F92_RS13485",212.925837124455,-2.07104909895616,0.187272270555829,5.11187074905647e-29,2.13212482521211e-28,NA,"MBG domain-containing protein"
"A1F92_RS13490",52.6479086459201,3.58912878700787,0.339816669507019,5.23185269211461e-27,2.09476892672651e-26,NA,"DUF916 and DUF3324 domain-containing protein"
"A1F92_RS13495",64.0432846043763,3.29880442044496,0.280964892636595,9.72139435104621e-33,4.52351367776159e-32,NA,"WxL domain-containing protein"
"A1F92_RS13500",66.6430484866962,2.42913958208773,0.2772306287855,3.20413311261737e-19,1.04412287234503e-18,NA,"BspA family leucine-rich repeat surface protein"
"A1F92_RS13510",9.45733700425613,-1.78020744874442,0.79236104598804,0.0067201853380249,0.0099407419391595,NA,"TetR/AcrR family transcriptional regulator"
"A1F92_RS13515",55.9750060199958,-1.1695420159842,0.302317133195176,5.38416950976853e-05,9.38972499199363e-05,"lepA","translation elongation factor 4"
"A1F92_RS13525",123.294639293449,-2.04825189866931,0.246980402849255,3.18460770469814e-17,9.72325051907344e-17,"nudC","NAD(+) diphosphatase"
"A1F92_RS13535",14.7699156136399,-1.73030122995767,0.582212479811695,0.000954571281103111,0.00152800433891454,NA,"FAD-dependent oxidoreductase"
"A1F92_RS13545",1513.84041341971,5.59133230815136,0.185276762715178,4.07071269863049e-201,1.40168207256176e-199,NA,"DNA starvation/stationary phase protection protein"
"A1F92_RS13550",383.211789999029,4.40770378441397,0.17030447514206,9.89322907298221e-149,2.05765885215918e-147,NA,"GntR family transcriptional regulator"
"A1F92_RS13555",85.2334317762557,4.05926083419715,0.324182417930106,6.79543435962116e-37,3.46936591111466e-36,NA,"6-phospho-beta-glucosidase"
"A1F92_RS13560",24.0827385806701,2.63001375583878,0.439831326773646,3.30832089100737e-10,7.67401679732922e-10,"celB","PTS cellobiose transporter subunit IIC"
"A1F92_RS13565",6.85334775231809,1.98480677033971,0.75828873328785,0.00150520345029416,0.00237023653072236,NA,"hypothetical protein"
"A1F92_RS13585",133.8178409251,-1.74031561800695,0.211742812568749,6.03239518234457e-17,1.83278359510645e-16,NA,"YxeA family protein"
"A1F92_RS13595",15.547016580735,1.77648530650571,0.570795620608248,0.000393781939220931,0.00064980310417767,NA,"DUF3781 domain-containing protein"
"A1F92_RS13600",39.8119621894745,-1.11240673788297,0.368520776730575,0.00127118737669267,0.00201298399610148,NA,"type 1 glutamine amidotransferase family protein"
"A1F92_RS13620",64.7170636254225,0.918616311458508,0.232098190958081,4.54900166133117e-05,7.98264787568816e-05,NA,"hypothetical protein"
"A1F92_RS13635",38.5981764149011,-1.40569419252411,0.35329390034652,2.7561144201745e-05,4.90417464664486e-05,NA,"Ldh family oxidoreductase"
"A1F92_RS13710",47724.437826755,1.85076724748485,0.0801689792913531,1.61560390062683e-118,2.76616380554836e-117,NA,"2,3-diphosphoglycerate-dependent phosphoglycerate mutase"
"A1F92_RS13715",1361.77998349361,4.97335135321789,0.147686829619085,1.08651345554681e-249,5.26110187303055e-248,NA,"AI-2E family transporter"
"A1F92_RS13720",80.4274390386804,1.05742156098516,0.206188932627753,1.53351713402725e-07,3.10004540009815e-07,NA,"ROK family protein"
"A1F92_RS13725",383.887112656398,1.2813706028596,0.123085892330812,9.66339016541479e-26,3.76216659831915e-25,NA,"hypothetical protein"
"A1F92_RS13730",830.681755885051,-1.53406247559347,0.103460455859953,3.77669809211308e-50,2.5062071493487e-49,NA,"cyclopropane-fatty-acyl-phospholipid synthase family protein"
"A1F92_RS13735",74.8637767134652,-1.64198583657757,0.261377716013158,1.1845026812839e-10,2.78934180037904e-10,NA,"hypothetical protein"
"A1F92_RS13755",374.045713368745,2.25313206604321,0.140180519161871,7.08362498079248e-59,5.39364958611201e-58,NA,"hypothetical protein"
"A1F92_RS16405",5.79331127950172,-3.02568347796475,1.35161970028465,0.00283272775890062,0.00433084525152098,NA,"hypothetical protein"
"A1F92_RS13765",37.3433490202724,-1.41841135081542,0.350270406640377,2.08593918560728e-05,3.73444571704041e-05,NA,"sulfite exporter TauE/SafE family protein"
"A1F92_RS13770",190.360213947773,-3.00836329696336,0.228127442432745,2.65721310330776e-40,1.49450152579868e-39,NA,"AzlD domain-containing protein"
"A1F92_RS13775",579.303606225288,-3.07675009391754,0.209198842563463,9.8408919380409e-50,6.4612127364383e-49,NA,"AzlC family ABC transporter permease"
"A1F92_RS13780",28.4245165612115,-1.5032324409946,0.402528455785101,7.31359117965772e-05,0.00012661910092603,NA,"GNAT family N-acetyltransferase"
"A1F92_RS13785",1446.51186101492,-1.65793783318226,0.0839002695477142,1.90766677405966e-87,2.1895775306707e-86,NA,"D-alanyl-D-alanine carboxypeptidase family protein"
"A1F92_RS13800",33.8420640044975,-1.64586101065409,0.385560309305466,6.63600265416345e-06,1.22849296447148e-05,NA,"YoaK family protein"
"A1F92_RS13805",782.308395659001,-0.88269127394861,0.104748956568842,2.26950314880733e-17,6.96355471104347e-17,NA,"hypothetical protein"
"A1F92_RS13810",1403.73893900461,-0.891194158478261,0.0784652212784534,4.44650694551132e-30,1.91651252074264e-29,NA,"IMP dehydrogenase"
"A1F92_RS13830",490.267378483497,-1.34057421869921,0.134146518015602,6.39485967888547e-24,2.37907204620241e-23,NA,"ParB/RepB/Spo0J family partition protein"
"A1F92_RS13835",265.217867446411,-2.355401036924,0.182983308679331,1.34527336610238e-38,7.21280650787415e-38,NA,"ParA family protein"
"A1F92_RS13840",258.34162445786,-2.79008016523935,0.201529964495542,3.62944061831252e-44,2.14649551071574e-43,"noc","nucleoid occlusion protein"
"A1F92_RS13845",160.766653198357,-3.17698474187495,0.245786571449272,9.62524701305589e-39,5.18758965103656e-38,"rsmG","16S rRNA (guanine(527)-N(7))-methyltransferase RsmG"
"A1F92_RS13855",165.539758064478,-2.61822802240417,0.215069357205653,9.862097452557e-35,4.78288575985511e-34,NA,"YfhO family protein"
"A1F92_RS13860",93.8107357069273,-1.4897925810556,0.229880341977932,3.51510185700159e-11,8.43787812149336e-11,NA,"alpha/beta hydrolase"
"A1F92_RS13865",55.8189613648932,-1.23178496404677,0.30082369261014,1.93913985072495e-05,3.48370689704152e-05,NA,"LysR family transcriptional regulator"
"A1F92_RS13870",167.997242048073,-1.65852120442468,0.189673245818026,7.27473034571065e-19,2.33862959972586e-18,NA,"PLP-dependent aminotransferase family protein"
"A1F92_RS13875",717.404436540364,-0.933148334703534,0.121011132785036,7.45093939370866e-15,2.08585918528484e-14,NA,"transporter substrate-binding domain-containing protein"
"A1F92_RS13880",112.98250930029,-2.16196417535251,0.255732597245139,6.53018640673547e-18,2.03183209583064e-17,NA,"amino acid ABC transporter permease"
"A1F92_RS13885",197.427285147883,-2.33540300080722,0.203277794481952,3.01063267355288e-31,1.33666914832956e-30,NA,"amino acid ABC transporter ATP-binding protein"
"A1F92_RS13905",41.1526557526768,1.20463364800998,0.297843212224238,2.26596290990469e-05,4.0473885059335e-05,NA,"DUF1700 domain-containing protein"
"A1F92_RS13910",169.083247176853,1.63499469548009,0.151507210069619,1.09704691436143e-27,4.45576459712459e-27,NA,"DUF4097 domain-containing protein"
"A1F92_RS13915",162.62430936645,2.18131327595165,0.155430319432692,1.88890565493084e-45,1.13664439313217e-44,NA,"sucrose-specific PTS transporter subunit IIBC"
"A1F92_RS13920",30.8119920310284,1.30643708132619,0.361161679925466,0.000112445850577021,0.000192003444737168,NA,"alpha-glucosidase"
"A1F92_RS13940",150.223713585775,0.943354870820966,0.164678732427818,6.21033905961793e-09,1.34398329230139e-08,NA,"ABC transporter permease"
"A1F92_RS13950",328.870403824058,-2.97501549098211,0.170619089531247,1.07964521033709e-68,9.55948716238468e-68,"rlmD","23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD"
"A1F92_RS13955",155.532115622016,-2.39059523724998,0.215123929668966,2.49152597033157e-29,1.05193991581165e-28,NA,"hypothetical protein"
"A1F92_RS13960",334.424729333976,2.0831661853463,0.13799452725906,3.29186254907005e-52,2.23227178108711e-51,NA,"SDR family oxidoreductase"
"A1F92_RS13970",42.0678760913368,-1.0835853389747,0.309991302059586,0.00025722620755536,0.000428064197556709,NA,"ROK family protein"
"A1F92_RS13980",21.5868717316204,2.95209349401268,0.48048813316739,9.72756872080054e-11,2.29769325196348e-10,NA,"PTS fructose transporter subunit IIC"
"A1F92_RS14010",86.753452724011,0.763531351864734,0.252587615291777,0.0017442005733519,0.00272032087409035,NA,"PTS glucose transporter subunit IIABC"
"A1F92_RS14015",78.0913849543278,1.21681131173141,0.239343835895641,1.64026368839559e-07,3.30936013693876e-07,NA,"endonuclease III domain-containing protein"
"A1F92_RS14025",271.891611901941,-1.67554496537421,0.160548430207657,5.34266885306483e-26,2.09052156258181e-25,NA,"NADPH-dependent FMN reductase"
"A1F92_RS14030",2329.69807073196,0.797940005261738,0.0750211185773596,1.43562753326485e-26,5.68927074883345e-26,NA,"hypothetical protein"
"A1F92_RS14035",132.673690737698,1.09475121594603,0.184287545531909,1.44945063635444e-09,3.254961972509e-09,NA,"hypothetical protein"
"A1F92_RS14040",5553.47648469481,5.25374344081151,0.126870603753214,0,0,NA,"Fur family transcriptional regulator"
"A1F92_RS14045",305.263147720312,0.907909119844628,0.14565863085347,2.91142445188199e-10,6.75843024448111e-10,NA,"bacteriocin immunity protein"
"A1F92_RS14050",538.139315125007,4.1769526282862,0.151770838223824,7.19351537457108e-168,1.81241497120291e-166,NA,"PLDc N-terminal domain-containing protein"
"A1F92_RS14065",36.4989514100375,-3.0258233666799,0.4895822337258,1.94830883950427e-10,4.53970608543139e-10,NA,"CidA/LrgA family protein"
"A1F92_RS14070",81.90340328534,-1.62975607351775,0.263578653066951,2.07315040943643e-10,4.82696703143763e-10,NA,"LrgB family protein"
"A1F92_RS14075",2779.17279305414,-2.96125363741081,0.101606057823703,1.14718108702752e-187,3.45156717349349e-186,NA,"DegV family protein"
"A1F92_RS14085",351.583153411999,0.769596376270771,0.152139881295519,2.98976742133435e-07,5.92788818855735e-07,NA,"zinc metallopeptidase"
"A1F92_RS14090",232.913107205284,1.18239525412995,0.161779905049512,1.28761331652854e-13,3.42222441502741e-13,NA,"NAD(P)/FAD-dependent oxidoreductase"
"A1F92_RS14095",351.526439524723,2.40617802784101,0.130000802966038,2.77194600999708e-77,2.75328868108363e-76,NA,"phytoene/squalene synthase family protein"
"A1F92_RS14100",449.980553837567,1.62396895214837,0.153692408909972,1.329609463998e-26,5.28264067811513e-26,NA,"alpha/beta hydrolase"
"A1F92_RS14110",2531.23632249724,2.81565196541228,0.0886526051052636,3.21932379039664e-222,1.26287144638471e-220,NA,"NAD(P)/FAD-dependent oxidoreductase"
"A1F92_RS14115",62.2563535107573,1.69164337219736,0.247107076149016,2.11615183672909e-12,5.3797822329971e-12,NA,"bacteriocin immunity protein"
"A1F92_RS14120",490.419084834144,-1.25463154767845,0.143069752273338,8.01005541139207e-19,2.56968547825093e-18,"purB","adenylosuccinate lyase"
"A1F92_RS14125",247.286772979795,-3.47833502580751,0.219772303451006,5.70990661142664e-57,4.21309537828837e-56,NA,"adenylosuccinate synthase"
"A1F92_RS14130",158.222163061546,-2.77513380430211,0.259715496549924,2.36795758827195e-27,9.5302604753958e-27,NA,"GMP reductase"
"A1F92_RS14135",33.2639654197385,-1.83941662094399,0.445993644784921,1.00236456659686e-05,1.83589112995488e-05,NA,"tyrosine-protein phosphatase"
"A1F92_RS14140",159.282124337818,-1.87375792675978,0.218111160671699,2.2602445880418e-18,7.16206337253736e-18,"cls","cardiolipin synthase"
"A1F92_RS14145",41.026404999006,-1.01448118837872,0.324365063339015,0.000991464130389153,0.00158460409493346,NA,"hypothetical protein"
"A1F92_RS14155",159.929917168645,-1.8433178590676,0.200680675006149,1.25840983586991e-20,4.27610973833428e-20,NA,"KUP/HAK/KT family potassium transporter"
"A1F92_RS14160",95.7252651513549,1.87967231882843,0.224351390848526,1.31431823648204e-17,4.07307221485785e-17,NA,"cation diffusion facilitator family transporter"
"A1F92_RS14165",171.020628591605,-0.706439318065291,0.163318737140094,1.15674105964102e-05,2.11239867049353e-05,NA,"AI-2E family transporter"
"A1F92_RS14170",114.45516960885,-1.60704972405047,0.212471230136388,1.38408200938439e-14,3.84687905567913e-14,NA,"vitamin B12 independent methionine synthase"
"A1F92_RS14175",73.4080358741726,1.09823602179627,0.212075486027307,1.13530228719026e-07,2.30859697375499e-07,NA,"multidrug efflux SMR transporter"
"A1F92_RS14185",356.999295688605,1.95582546681288,0.118690476172675,1.19198932735371e-61,9.32821950876045e-61,NA,"hemolysin III family protein"
"A1F92_RS14190",50.0236270857122,-1.64932668740716,0.319312138569404,8.56101279469925e-08,1.74543280597191e-07,NA,"helix-turn-helix transcriptional regulator"
"A1F92_RS14195",169.9951216905,-1.48203127651589,0.182050126713283,1.46434123023708e-16,4.39302369071125e-16,NA,"cation diffusion facilitator family transporter"
"A1F92_RS14205",28.7139097261232,-2.75496142961057,0.573071899421661,3.54839428620768e-07,7.01753279703739e-07,NA,"hypothetical protein"
"A1F92_RS16110",633.852675061748,-5.55390909792677,0.252923207737674,7.09661652424232e-107,1.11072801053671e-105,NA,"hypothetical protein"
"A1F92_RS14225",175.411378680745,-2.12672910956767,0.201606451633206,1.21896451336062e-26,4.84925677394679e-26,NA,"non-canonical purine NTP pyrophosphatase"
"A1F92_RS14230",350.869711664266,-2.31401089274308,0.163475993461094,3.68120930538477e-46,2.24127065567533e-45,NA,"folylpolyglutamate synthase/dihydrofolate synthase family protein"
"A1F92_RS14235",88.4804730273455,-1.85876544543523,0.249485344953303,2.97518153304241e-14,8.14495368453925e-14,"folE","GTP cyclohydrolase I FolE"
"A1F92_RS14240",47.9357520760529,-2.54463564554848,0.405803437172853,9.37279791307212e-11,2.21558357990927e-10,"folK","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase"
"A1F92_RS14245",52.5254835078998,-1.32754839454574,0.30042148754869,4.23527474147388e-06,7.93537873266479e-06,"folB","dihydroneopterin aldolase"
"A1F92_RS14255",128.762939880053,-0.965955359720598,0.192548579923113,3.30648787484402e-07,6.54329880213385e-07,NA,"CvpA family protein"
"A1F92_RS14265",3359.86017090372,1.05912837077092,0.0899424053805544,3.94902735820019e-32,1.79443339927601e-31,NA,"MFS transporter"
"A1F92_RS14270",476.540332086657,1.70737108261923,0.110991917643038,6.40446992811795e-54,4.48023754113714e-53,NA,"DUF2187 domain-containing protein"
"A1F92_RS14290",163.944978325988,-2.64334369746995,0.225188795104739,1.55312375835744e-32,7.1517541265226e-32,NA,"VanZ family protein"
"A1F92_RS14300",1308.27637047172,0.763477991749098,0.0882233069534472,3.66628552013649e-18,1.15114679097295e-17,"pflB","formate C-acetyltransferase"
"A1F92_RS14305",918.72493571885,4.03078467675062,0.113837999680448,9.7387366971357e-276,5.38934732578991e-274,"pflA","pyruvate formate-lyase-activating protein"
"A1F92_RS16130",13.6174162952209,4.54975079749966,0.755848810642112,3.74009127463503e-10,8.64965885081638e-10,NA,"hypothetical protein"
"A1F92_RS14315",296.255924486356,2.88239693646805,0.135575966732304,3.52050558395837e-101,4.89239767026322e-100,NA,"metal-sulfur cluster assembly factor"
"A1F92_RS14320",1360.05169290932,3.2212822543499,0.24744774887565,1.04304172000553e-39,5.74136108400915e-39,NA,"aldo/keto reductase family oxidoreductase"
"A1F92_RS14340",250.155216782038,2.50851051689151,0.142203859580934,1.80171918722262e-70,1.62785065924283e-69,NA,"SGNH/GDSL hydrolase family protein"
"A1F92_RS14350",592.255499620893,-2.92097451558289,0.202203929052915,2.81367376201992e-48,1.79084986852042e-47,NA,"BCCT family transporter"
"A1F92_RS14355",713.82458781872,1.54120777281783,0.0969363465154642,2.02103335606723e-57,1.50196219914925e-56,NA,"heavy metal translocating P-type ATPase"
"A1F92_RS14360",135.911142180896,2.04619965781845,0.189617761128282,7.84709902552349e-28,3.20397363374141e-27,NA,"hypothetical protein"
"A1F92_RS14365",66.5283025473425,-0.767537378519221,0.264127206144277,0.00258108553834275,0.00395979410065554,NA,"MmcQ/YjbR family DNA-binding protein"
"A1F92_RS14370",70.3849304427609,-2.18032745213864,0.337272876084568,2.6218026161234e-11,6.33278745702761e-11,NA,"DUF2325 domain-containing protein"
"A1F92_RS14375",178.450903858741,-2.25963229882678,0.20949853877812,9.99201731163449e-28,4.06368263107025e-27,"ade","adenine deaminase"
"A1F92_RS14380",295.59068284396,1.74921509766613,0.127494365446201,2.20636672989307e-43,1.29498683635201e-42,NA,"SIS domain-containing protein"
"A1F92_RS14405",82.375822637918,-2.16144140045819,0.282167964191951,5.28575559117213e-15,1.49730864506786e-14,NA,"alpha/beta hydrolase"
"A1F92_RS14410",356.579293684714,1.69875745030506,0.116282020718695,6.88859971447607e-49,4.47542358808414e-48,NA,"phosphatidylglycerophosphatase A"
"A1F92_RS14420",8.79162384620051,-2.04166889428458,0.818730361308599,0.00355979771827391,0.00540245500927073,NA,"MarR family winged helix-turn-helix transcriptional regulator"
"A1F92_RS14430",46.6514297874133,-1.00548912313833,0.307176629065319,0.000610670495282881,0.000994465509659301,NA,"DUF488 domain-containing protein"
"A1F92_RS14435",479.897570772007,1.5310906412055,0.152770024315959,3.96784671811705e-24,1.49046751265997e-23,NA,"hypothetical protein"
"A1F92_RS14440",421.906391976158,0.665419249883753,0.119024843998519,1.7622753650365e-08,3.71263858344535e-08,"mutY","A/G-specific adenine glycosylase"
"A1F92_RS14445",754.21082451621,1.9392677701073,0.158831672734875,6.29537885106219e-35,3.07718912609491e-34,NA,"hypothetical protein"
"A1F92_RS14450",1504.26369241869,1.26325261211403,0.113678423557077,4.95940878807497e-29,2.07132181054506e-28,NA,"putative immunity protein"
"A1F92_RS14455",10537.0200011043,5.14215188500038,0.11158501637372,0,0,NA,"Hsp20/alpha crystallin family protein"
"A1F92_RS14460",770.102301741628,2.75766722175093,0.134813399450266,8.22076410357091e-94,1.02726403052283e-92,NA,"hypothetical protein"
"A1F92_RS16115",229.071053181023,2.12425746522231,0.244607305877483,7.14601202718416e-19,2.29963564613123e-18,NA,"hypothetical protein"
"A1F92_RS14465",1866.86675038574,4.85669250744818,0.126959641561158,0,0,NA,"SDR family oxidoreductase"
"A1F92_RS14470",230.630936215061,1.05487218402974,0.144700314218332,1.68057422115371e-13,4.44377091412573e-13,NA,"GNAT family N-acetyltransferase"
"A1F92_RS14475",333.401240078125,-3.79648581571146,0.228990474302158,2.18499054051298e-62,1.73178662021732e-61,NA,"DMT family transporter"
"A1F92_RS14480",150.978658891143,1.6685444866025,0.167460161190795,6.42353220864954e-24,2.38687365882553e-23,NA,"VIT family protein"
"A1F92_RS14485",166.825277869818,1.89974652070273,0.190481383120141,4.49776827487387e-24,1.68543940554221e-23,NA,"VIT family protein"
"A1F92_RS14495",988.552891133143,2.70845564417608,0.105855875269044,2.87737884716638e-145,5.75290132088298e-144,NA,"choloylglycine hydrolase family protein"
"A1F92_RS14500",368.442756843615,2.80409871562592,0.144203189472521,3.82522301966342e-85,4.26416048127228e-84,NA,"heavy metal translocating P-type ATPase"
"A1F92_RS14505",249.35332495707,0.756998629732031,0.145872009589157,1.51083632470102e-07,3.0561891450708e-07,NA,"CopY/TcrY family copper transport repressor"
"A1F92_RS14510",220.587576403772,-2.3333266851795,0.226924876624128,1.84788645213805e-25,7.14039914610453e-25,NA,"hypothetical protein"
"A1F92_RS14520",69.2137543677782,-2.50193059856607,0.314521979243747,4.9801829289264e-16,1.46567776797179e-15,NA,"DHA2 family efflux MFS transporter permease subunit"
"A1F92_RS14525",115.370895998556,1.21103674921466,0.204577849398068,1.51385721734434e-09,3.39222235470001e-09,NA,"hypothetical protein"
"A1F92_RS14530",260.163404375019,2.09049910746183,0.170913572788585,4.58326300627114e-35,2.24739431272694e-34,NA,"hypothetical protein"
"A1F92_RS14535",322.861776523632,0.686985556120421,0.134589061347134,2.5401931058431e-07,5.05591421644686e-07,NA,"DUF1398 family protein"
"A1F92_RS14540",129.907538658541,-1.45541256139167,0.202526370334233,2.80822590073562e-13,7.3876842668758e-13,NA,"cytosine permease"
"A1F92_RS14545",164.791966748078,1.21963691414347,0.164871323225561,6.42010561133545e-14,1.71961169313125e-13,NA,"MFS transporter"
"A1F92_RS14550",316.287767441232,-1.37433706855156,0.135095696431327,1.0549346564329e-24,4.00152080818307e-24,NA,"alpha/beta hydrolase"
"A1F92_RS14555",100.186101991392,-2.11227115958281,0.249167234544798,6.37408461653506e-18,1.98525509815499e-17,NA,"DUF1836 domain-containing protein"
"A1F92_RS14570",457.08931763008,-0.882505669049796,0.156592322370749,1.09561893955527e-08,2.3399883485057e-08,NA,"nucleoside 2-deoxyribosyltransferase"
"A1F92_RS14575",247.942714497772,-0.92480820996412,0.163254378368358,9.0902413080545e-09,1.94817827203741e-08,NA,"cation-translocating P-type ATPase"
"A1F92_RS14580",283.432965215208,-2.09324200179395,0.165085167185962,2.11560832924026e-37,1.09089354614235e-36,NA,"bifunctional UDP-sugar hydrolase/5'-nucleotidase"
"A1F92_RS14585",140.443725075759,1.20570552311587,0.174925246977446,2.55139650912071e-12,6.45451247491028e-12,NA,"AEC family transporter"
"A1F92_RS14590",2869.22980365509,2.59745888005877,0.0855456130649111,2.26360109582265e-203,8.06310321374068e-202,NA,"aldo/keto reductase"
"A1F92_RS14595",100.530312355918,-0.849288614430136,0.202180759735661,1.80869586258784e-05,3.26260097681009e-05,NA,"threonine/serine exporter family protein"
"A1F92_RS14610",859.495650714315,-0.772983369003721,0.0978738927534024,2.03070237000762e-15,5.84864929800522e-15,NA,"undecaprenyl-diphosphate phosphatase"
"A1F92_RS14615",215.255285290006,0.858333465860935,0.146366188695594,3.03289892557228e-09,6.69918301521632e-09,NA,"O-acetyl-ADP-ribose deacetylase"
"A1F92_RS14635",1203.7117309672,1.78019977699408,0.0954463312302468,3.27026690412482e-78,3.30115867618332e-77,NA,"WxL domain-containing protein"
"A1F92_RS14640",228.697234573061,2.11176076378544,0.147310604266911,2.41227163467038e-47,1.49812220357585e-46,NA,"DUF916 and DUF3324 domain-containing protein"
"A1F92_RS14645",547.959113795064,2.19144205282975,0.110000344624332,4.62773072680846e-89,5.41182548014317e-88,NA,"WxL domain-containing protein"
"A1F92_RS14650",30.7068552005389,1.43302255658089,0.326283857053357,3.82987936800212e-06,7.18885291425715e-06,NA,"helix-turn-helix transcriptional regulator"
